Date,Primary Type,Location Description,Arrest,Year,Month
2019-07-05,Drug Possession,Park,False,2019,7
2016-10-16,Drug Possession,Bar,False,2016,10
2015-01-07,Vandalism,Bar,False,2015,1
2020-12-08,Assault,Bank,True,2020,12
2018-06-12,Vandalism,School,True,2018,6
2019-01-09,Burglary,Apartment,True,2019,1
2023-02-08,Robbery,Apartment,False,2023,2
2017-06-26,Robbery,School,True,2017,6
2016-09-12,Drug Possession,Highway,True,2016,9
2024-03-21,Burglary,Mall,True,2024,3
2016-05-06,Vandalism,Park,False,2016,5
2015-10-03,Robbery,Bar,False,2015,10
2021-01-18,Theft,School,False,2021,1
2024-02-01,Burglary,Mall,False,2024,2
2024-09-12,Assault,Bank,True,2024,9
2016-11-19,Burglary,Bar,True,2016,11
2024-12-20,Arson,Bank,True,2024,12
2019-04-11,Arson,Gas Station,True,2019,4
2017-04-12,Burglary,Street,False,2017,4
2017-06-25,Vandalism,School,False,2017,6
2019-01-10,Theft,Apartment,False,2019,1
2020-06-30,Assault,Gas Station,True,2020,6
2021-01-25,Arson,Bank,True,2021,1
2024-04-16,Burglary,Bar,False,2024,4
2023-02-22,Theft,Street,False,2023,2
2022-10-06,Fraud,School,True,2022,10
2023-08-11,Theft,Street,True,2023,8
2020-10-20,Vandalism,Apartment,False,2020,10
2021-05-29,Burglary,Park,True,2021,5
2021-07-22,Fraud,Bank,True,2021,7
2021-01-29,Homicide,Bank,False,2021,1
2022-12-15,Fraud,Street,True,2022,12
2023-08-20,Theft,School,False,2023,8
2018-07-31,Robbery,Street,False,2018,7
2023-06-01,Assault,Mall,False,2023,6
2015-06-12,Drug Possession,Bar,True,2015,6
2021-10-05,Robbery,Gas Station,True,2021,10
2020-11-26,Assault,Home,False,2020,11
2024-03-25,Theft,Apartment,True,2024,3
2017-09-17,Vandalism,Bank,True,2017,9
2021-11-15,Robbery,Apartment,True,2021,11
2016-12-13,Drug Possession,Park,True,2016,12
2016-07-18,Robbery,Park,False,2016,7
2023-06-28,Arson,School,False,2023,6
2015-11-02,Arson,Apartment,False,2015,11
2023-07-27,Drug Possession,Gas Station,False,2023,7
2024-09-12,Fraud,Street,True,2024,9
2023-02-28,Fraud,Bank,True,2023,2
2023-11-06,Burglary,School,False,2023,11
2016-09-19,Theft,Street,False,2016,9
2021-12-08,Theft,Bank,False,2021,12
2020-06-14,Robbery,Apartment,True,2020,6
2022-08-23,Arson,Home,False,2022,8
2015-10-01,Assault,Bar,False,2015,10
2023-10-31,Theft,Home,False,2023,10
2023-04-07,Vandalism,Highway,False,2023,4
2022-06-11,Homicide,Park,False,2022,6
2020-01-03,Arson,Gas Station,False,2020,1
2024-04-07,Robbery,Highway,False,2024,4
2021-07-16,Assault,Bank,False,2021,7
2018-06-13,Fraud,Street,True,2018,6
2017-06-23,Drug Possession,Street,False,2017,6
2015-08-10,Assault,Apartment,False,2015,8
2015-07-25,Fraud,Gas Station,False,2015,7
2017-12-28,Burglary,Highway,False,2017,12
2023-09-24,Drug Possession,Apartment,False,2023,9
2017-12-09,Homicide,Home,True,2017,12
2017-02-03,Fraud,Park,True,2017,2
2018-01-03,Robbery,Mall,False,2018,1
2016-01-21,Burglary,Bar,False,2016,1
2020-06-05,Homicide,Bank,False,2020,6
2021-01-10,Arson,Highway,False,2021,1
2022-06-02,Fraud,Street,True,2022,6
2018-05-01,Fraud,Gas Station,False,2018,5
2017-07-21,Drug Possession,Gas Station,False,2017,7
2019-10-17,Theft,School,True,2019,10
2015-11-29,Arson,Highway,False,2015,11
2018-12-11,Robbery,Home,False,2018,12
2020-11-01,Robbery,Street,False,2020,11
2022-04-18,Homicide,Park,True,2022,4
2015-03-14,Homicide,Home,False,2015,3
2021-06-05,Vandalism,Bank,True,2021,6
2024-04-27,Theft,Bar,False,2024,4
2023-12-08,Vandalism,Home,True,2023,12
2022-10-17,Assault,Park,False,2022,10
2023-09-15,Homicide,Bar,True,2023,9
2018-01-01,Fraud,Bank,False,2018,1
2018-06-03,Drug Possession,Apartment,False,2018,6
2019-02-02,Homicide,Bank,False,2019,2
2021-01-14,Fraud,School,False,2021,1
2016-05-27,Arson,Bar,False,2016,5
2018-01-06,Theft,Mall,False,2018,1
2024-07-04,Theft,Highway,False,2024,7
2021-06-25,Theft,School,False,2021,6
2015-06-26,Theft,Mall,False,2015,6
2016-08-10,Robbery,Gas Station,True,2016,8
2020-01-14,Homicide,Gas Station,True,2020,1
2023-07-13,Fraud,Home,False,2023,7
2017-07-28,Assault,Gas Station,True,2017,7
2023-10-22,Theft,Bank,True,2023,10
2022-03-30,Vandalism,Bank,True,2022,3
2024-02-29,Homicide,Gas Station,False,2024,2
2018-12-24,Arson,School,False,2018,12
2022-08-11,Assault,Street,True,2022,8
2017-03-08,Burglary,Park,True,2017,3
2016-11-17,Drug Possession,Bank,False,2016,11
2022-12-01,Homicide,Street,False,2022,12
2015-02-17,Theft,Highway,False,2015,2
2018-12-20,Theft,Bar,False,2018,12
2018-06-15,Burglary,Park,True,2018,6
2023-04-30,Homicide,Highway,False,2023,4
2017-04-17,Theft,Apartment,True,2017,4
2015-03-09,Homicide,Bar,False,2015,3
2016-10-19,Assault,Bank,False,2016,10
2015-10-29,Arson,School,False,2015,10
2016-12-01,Theft,Apartment,False,2016,12
2017-04-30,Assault,Street,True,2017,4
2022-11-28,Homicide,Bar,False,2022,11
2016-08-07,Robbery,Apartment,True,2016,8
2018-04-11,Theft,Apartment,False,2018,4
2023-11-13,Assault,Highway,True,2023,11
2021-08-06,Homicide,School,False,2021,8
2020-02-25,Fraud,Gas Station,False,2020,2
2023-04-05,Drug Possession,Highway,True,2023,4
2019-06-11,Assault,Bank,True,2019,6
2015-05-28,Vandalism,School,True,2015,5
2015-09-26,Homicide,Bar,True,2015,9
2019-03-23,Fraud,Bar,False,2019,3
2022-06-22,Homicide,Highway,False,2022,6
2022-02-23,Homicide,Apartment,False,2022,2
2019-05-14,Theft,Bank,False,2019,5
2017-11-12,Theft,Bar,False,2017,11
2020-06-11,Burglary,Park,False,2020,6
2018-05-18,Theft,Highway,False,2018,5
2015-02-25,Theft,Gas Station,False,2015,2
2019-04-03,Drug Possession,Gas Station,True,2019,4
2023-02-10,Burglary,Highway,False,2023,2
2018-12-03,Fraud,Gas Station,True,2018,12
2020-06-25,Arson,Apartment,False,2020,6
2019-02-01,Fraud,Home,False,2019,2
2018-12-11,Fraud,Gas Station,True,2018,12
2022-06-22,Drug Possession,Mall,True,2022,6
2023-10-31,Homicide,Apartment,True,2023,10
2018-10-09,Drug Possession,Home,False,2018,10
2019-02-21,Arson,Street,False,2019,2
2018-10-19,Arson,Street,False,2018,10
2016-07-29,Theft,Mall,True,2016,7
2022-06-10,Assault,Home,False,2022,6
2023-08-03,Theft,Mall,False,2023,8
2016-01-13,Homicide,Mall,False,2016,1
2022-05-23,Vandalism,Home,True,2022,5
2015-11-22,Robbery,Park,False,2015,11
2019-04-25,Arson,Bar,False,2019,4
2020-01-04,Assault,Mall,False,2020,1
2015-01-26,Fraud,Bar,False,2015,1
2019-09-17,Arson,School,False,2019,9
2020-07-12,Drug Possession,Home,False,2020,7
2019-08-04,Fraud,Apartment,True,2019,8
2020-05-16,Fraud,School,True,2020,5
2016-08-02,Assault,Park,False,2016,8
2021-07-16,Arson,Highway,False,2021,7
2024-12-16,Homicide,Park,True,2024,12
2021-10-01,Assault,Mall,True,2021,10
2021-08-25,Assault,Apartment,False,2021,8
2019-06-13,Vandalism,Highway,False,2019,6
2015-08-28,Burglary,Mall,False,2015,8
2024-03-08,Arson,Highway,True,2024,3
2017-08-01,Theft,Gas Station,False,2017,8
2020-08-07,Theft,Apartment,True,2020,8
2023-11-26,Vandalism,Apartment,False,2023,11
2017-12-11,Theft,Bank,False,2017,12
2017-11-14,Burglary,Bank,False,2017,11
2018-02-26,Fraud,Bank,False,2018,2
2018-09-29,Vandalism,Street,False,2018,9
2018-01-13,Homicide,Street,True,2018,1
2020-10-17,Burglary,Highway,False,2020,10
2016-01-24,Drug Possession,Apartment,True,2016,1
2017-05-31,Assault,Apartment,False,2017,5
2021-01-06,Arson,Highway,True,2021,1
2015-07-05,Fraud,Mall,False,2015,7
2021-11-06,Theft,Apartment,False,2021,11
2016-10-11,Robbery,Park,True,2016,10
2019-01-23,Burglary,Bar,True,2019,1
2020-03-18,Vandalism,Gas Station,False,2020,3
2018-01-16,Vandalism,Park,True,2018,1
2017-02-02,Homicide,Home,True,2017,2
2016-01-18,Fraud,Bank,True,2016,1
2020-11-07,Assault,Mall,True,2020,11
2016-09-03,Fraud,Park,True,2016,9
2024-01-03,Homicide,Apartment,True,2024,1
2017-02-23,Drug Possession,Bank,False,2017,2
2023-11-28,Fraud,Bar,False,2023,11
2022-11-23,Fraud,School,False,2022,11
2019-11-24,Homicide,School,True,2019,11
2016-04-26,Theft,Home,False,2016,4
2017-07-16,Theft,Mall,False,2017,7
2023-08-17,Homicide,Park,False,2023,8
2019-02-15,Robbery,Bar,True,2019,2
2019-05-24,Burglary,Bank,False,2019,5
2023-07-26,Burglary,Highway,False,2023,7
2022-04-20,Drug Possession,Gas Station,True,2022,4
2017-04-28,Vandalism,Bar,False,2017,4
2020-09-30,Drug Possession,Bank,False,2020,9
2021-05-08,Arson,Street,False,2021,5
2023-04-08,Assault,Gas Station,True,2023,4
2016-01-02,Arson,School,False,2016,1
2022-11-25,Robbery,Bank,True,2022,11
2022-12-07,Assault,Bar,False,2022,12
2015-09-26,Assault,Home,False,2015,9
2016-06-04,Arson,Gas Station,True,2016,6
2019-04-10,Vandalism,Gas Station,False,2019,4
2018-03-16,Arson,Home,True,2018,3
2015-10-08,Robbery,Mall,False,2015,10
2023-07-18,Vandalism,Bar,False,2023,7
2020-01-30,Burglary,Park,False,2020,1
2018-09-23,Vandalism,Bank,False,2018,9
2024-08-30,Arson,Bar,False,2024,8
2022-12-25,Fraud,Bar,True,2022,12
2024-07-17,Arson,Mall,False,2024,7
2017-11-06,Theft,Mall,False,2017,11
2022-03-31,Arson,Mall,True,2022,3
2015-02-17,Drug Possession,School,False,2015,2
2020-08-21,Fraud,Home,False,2020,8
2019-10-09,Homicide,Mall,False,2019,10
2020-12-15,Robbery,Highway,True,2020,12
2023-01-10,Robbery,Bar,False,2023,1
2022-07-24,Arson,Apartment,True,2022,7
2020-10-18,Theft,Home,False,2020,10
2018-06-28,Assault,Apartment,True,2018,6
2023-06-09,Assault,Street,False,2023,6
2018-04-07,Robbery,Apartment,False,2018,4
2022-09-07,Theft,Apartment,False,2022,9
2019-03-24,Vandalism,Gas Station,False,2019,3
2015-03-15,Drug Possession,Apartment,False,2015,3
2021-07-06,Robbery,Gas Station,False,2021,7
2015-11-07,Homicide,Home,False,2015,11
2017-09-03,Assault,Park,False,2017,9
2021-12-06,Homicide,School,False,2021,12
2015-03-04,Drug Possession,Highway,True,2015,3
2023-04-28,Homicide,School,False,2023,4
2023-07-04,Assault,School,False,2023,7
2023-09-05,Arson,Bar,True,2023,9
2022-08-23,Burglary,Highway,False,2022,8
2017-01-16,Arson,Apartment,False,2017,1
2017-03-30,Vandalism,Bar,True,2017,3
2020-01-28,Robbery,Bar,True,2020,1
2015-03-05,Robbery,Home,False,2015,3
2017-12-23,Homicide,Highway,False,2017,12
2015-03-26,Fraud,Park,False,2015,3
2017-09-07,Burglary,Mall,False,2017,9
2022-02-11,Fraud,Highway,True,2022,2
2021-04-28,Arson,Bar,True,2021,4
2016-04-18,Assault,Gas Station,True,2016,4
2018-03-22,Homicide,Home,False,2018,3
2019-10-14,Drug Possession,Apartment,False,2019,10
2024-08-11,Vandalism,School,False,2024,8
2019-06-23,Arson,School,False,2019,6
2017-03-04,Arson,School,False,2017,3
2017-01-25,Robbery,Park,True,2017,1
2017-12-05,Theft,Apartment,False,2017,12
2016-01-31,Burglary,Mall,False,2016,1
2016-12-17,Burglary,Street,False,2016,12
2018-03-02,Fraud,School,False,2018,3
2015-07-22,Robbery,Mall,False,2015,7
2017-05-06,Burglary,School,False,2017,5
2024-06-25,Vandalism,Mall,False,2024,6
2022-07-22,Burglary,School,False,2022,7
2022-03-15,Fraud,Park,False,2022,3
2021-11-26,Drug Possession,Apartment,False,2021,11
2021-10-31,Arson,Bank,False,2021,10
2021-03-15,Fraud,Home,False,2021,3
2021-01-05,Fraud,School,True,2021,1
2023-12-15,Drug Possession,Bar,False,2023,12
2019-11-02,Burglary,School,False,2019,11
2022-11-30,Burglary,Home,False,2022,11
2024-06-14,Theft,Gas Station,False,2024,6
2015-06-24,Burglary,Bank,True,2015,6
2023-06-26,Arson,Street,False,2023,6
2022-07-19,Vandalism,School,False,2022,7
2024-07-21,Assault,Mall,False,2024,7
2024-01-26,Assault,Gas Station,False,2024,1
2021-02-14,Fraud,Gas Station,False,2021,2
2017-10-19,Robbery,Gas Station,False,2017,10
2019-02-11,Vandalism,Mall,False,2019,2
2018-01-16,Vandalism,Mall,True,2018,1
2024-02-26,Burglary,Home,True,2024,2
2022-08-18,Drug Possession,Gas Station,False,2022,8
2016-10-08,Homicide,Apartment,False,2016,10
2019-04-13,Assault,Home,False,2019,4
2020-06-14,Robbery,Park,False,2020,6
2019-05-22,Assault,Bar,False,2019,5
2022-02-22,Burglary,School,False,2022,2
2019-02-20,Fraud,Mall,False,2019,2
2015-04-11,Vandalism,Park,False,2015,4
2023-07-30,Homicide,Street,True,2023,7
2023-01-09,Burglary,Mall,False,2023,1
2016-01-09,Burglary,Street,False,2016,1
2018-10-27,Robbery,Mall,False,2018,10
2024-06-22,Burglary,Bank,False,2024,6
2021-12-17,Fraud,Home,False,2021,12
2023-03-16,Robbery,Highway,False,2023,3
2020-07-17,Arson,Street,True,2020,7
2019-10-23,Vandalism,Park,False,2019,10
2020-06-10,Robbery,Bank,True,2020,6
2017-02-25,Homicide,Highway,False,2017,2
2015-06-17,Theft,Gas Station,False,2015,6
2019-12-05,Arson,Highway,False,2019,12
2021-07-09,Drug Possession,Gas Station,False,2021,7
2023-03-04,Vandalism,Park,False,2023,3
2024-01-21,Fraud,Home,True,2024,1
2018-10-04,Drug Possession,Gas Station,False,2018,10
2015-10-12,Burglary,Home,False,2015,10
2020-10-09,Arson,Apartment,False,2020,10
2024-06-12,Theft,Street,False,2024,6
2024-12-20,Burglary,Apartment,False,2024,12
2018-01-31,Homicide,Gas Station,False,2018,1
2020-05-15,Fraud,Street,False,2020,5
2017-06-26,Vandalism,School,False,2017,6
2022-11-15,Burglary,Bank,False,2022,11
2019-10-14,Arson,Park,True,2019,10
2017-09-23,Homicide,Street,False,2017,9
2016-07-19,Robbery,Park,False,2016,7
2022-02-27,Burglary,Highway,True,2022,2
2016-12-18,Assault,Mall,True,2016,12
2019-12-25,Robbery,Park,False,2019,12
2021-10-20,Robbery,Street,True,2021,10
2023-05-14,Fraud,Highway,False,2023,5
2024-03-02,Vandalism,School,False,2024,3
2015-06-10,Burglary,Highway,True,2015,6
2019-07-29,Robbery,Gas Station,False,2019,7
2016-12-27,Assault,Gas Station,False,2016,12
2019-04-27,Assault,Home,False,2019,4
2022-11-28,Vandalism,Gas Station,False,2022,11
2021-09-07,Homicide,Bank,False,2021,9
2015-04-19,Homicide,Home,False,2015,4
2021-07-20,Arson,Highway,False,2021,7
2020-11-19,Arson,Bar,True,2020,11
2022-09-23,Homicide,Bank,False,2022,9
2021-05-30,Vandalism,Mall,True,2021,5
2021-12-15,Assault,Park,False,2021,12
2022-05-15,Robbery,Street,False,2022,5
2022-06-16,Robbery,Gas Station,False,2022,6
2020-09-26,Homicide,Apartment,False,2020,9
2016-01-14,Arson,Mall,True,2016,1
2021-10-07,Burglary,Street,False,2021,10
2022-08-20,Robbery,Mall,True,2022,8
2021-02-24,Vandalism,Bank,False,2021,2
2019-10-29,Vandalism,School,True,2019,10
2019-07-28,Theft,Home,True,2019,7
2020-09-06,Burglary,Highway,True,2020,9
2022-04-17,Drug Possession,Street,False,2022,4
2017-01-22,Assault,Mall,False,2017,1
2018-03-02,Robbery,School,False,2018,3
2021-11-07,Assault,Apartment,False,2021,11
2015-08-16,Homicide,Gas Station,True,2015,8
2019-07-22,Assault,Street,False,2019,7
2023-11-05,Fraud,Street,False,2023,11
2015-02-17,Homicide,Gas Station,False,2015,2
2017-10-29,Arson,Bar,True,2017,10
2024-04-02,Homicide,Street,False,2024,4
2017-05-22,Burglary,Mall,False,2017,5
2020-04-02,Burglary,School,True,2020,4
2016-03-23,Theft,Highway,False,2016,3
2016-06-21,Arson,Bar,False,2016,6
2021-08-06,Drug Possession,Park,True,2021,8
2024-03-06,Burglary,Home,True,2024,3
2022-03-01,Assault,Mall,False,2022,3
2018-10-21,Homicide,Bank,False,2018,10
2017-08-12,Homicide,School,False,2017,8
2022-04-08,Robbery,Gas Station,True,2022,4
2023-09-10,Theft,Bar,False,2023,9
2016-11-22,Drug Possession,Gas Station,True,2016,11
2018-09-16,Homicide,Park,False,2018,9
2015-06-05,Homicide,Gas Station,True,2015,6
2022-05-07,Assault,Bar,False,2022,5
2022-04-03,Robbery,Mall,True,2022,4
2018-03-19,Vandalism,Bar,False,2018,3
2017-02-02,Drug Possession,Gas Station,True,2017,2
2015-05-16,Robbery,Mall,False,2015,5
2024-08-22,Assault,Park,False,2024,8
2020-01-14,Burglary,School,False,2020,1
2017-01-31,Vandalism,Highway,True,2017,1
2016-09-20,Assault,Gas Station,False,2016,9
2024-06-23,Assault,Park,False,2024,6
2022-05-26,Vandalism,Apartment,False,2022,5
2021-11-09,Robbery,Highway,False,2021,11
2016-12-08,Fraud,Gas Station,False,2016,12
2019-08-31,Homicide,Street,False,2019,8
2023-02-13,Arson,Mall,False,2023,2
2017-05-13,Theft,Apartment,False,2017,5
2017-09-24,Fraud,Bank,True,2017,9
2020-01-17,Drug Possession,Bar,False,2020,1
2019-07-04,Theft,Home,True,2019,7
2016-03-12,Theft,Highway,False,2016,3
2015-05-23,Fraud,Park,False,2015,5
2024-09-04,Vandalism,Bank,False,2024,9
2015-08-11,Vandalism,Mall,False,2015,8
2016-09-18,Arson,Gas Station,True,2016,9
2020-01-04,Homicide,Apartment,False,2020,1
2024-03-15,Assault,Park,True,2024,3
2021-04-09,Theft,Street,True,2021,4
2017-05-11,Assault,Park,False,2017,5
2019-06-17,Drug Possession,Street,False,2019,6
2018-10-22,Theft,Home,True,2018,10
2015-04-09,Homicide,Gas Station,True,2015,4
2020-10-23,Drug Possession,Home,False,2020,10
2022-04-12,Fraud,Apartment,True,2022,4
2015-07-02,Drug Possession,Bank,False,2015,7
2021-03-01,Drug Possession,Home,True,2021,3
2023-08-29,Fraud,Bank,True,2023,8
2021-09-11,Arson,Apartment,False,2021,9
2018-02-26,Fraud,School,False,2018,2
2020-11-26,Theft,Apartment,False,2020,11
2020-09-24,Theft,Bar,False,2020,9
2021-01-05,Theft,School,False,2021,1
2018-01-06,Vandalism,Park,False,2018,1
2017-11-17,Fraud,Bank,False,2017,11
2022-11-06,Drug Possession,Gas Station,True,2022,11
2015-07-03,Theft,Gas Station,False,2015,7
2021-06-07,Arson,Park,True,2021,6
2019-08-07,Burglary,Gas Station,False,2019,8
2023-01-02,Homicide,Bar,False,2023,1
2019-11-12,Arson,Home,False,2019,11
2018-05-12,Drug Possession,Bank,True,2018,5
2023-05-05,Drug Possession,Gas Station,False,2023,5
2019-08-01,Burglary,Bank,False,2019,8
2017-07-05,Fraud,Home,False,2017,7
2015-10-27,Burglary,Bar,False,2015,10
2020-05-06,Vandalism,Apartment,False,2020,5
2015-07-16,Fraud,Apartment,False,2015,7
2020-04-14,Vandalism,Bar,False,2020,4
2022-09-17,Theft,Apartment,False,2022,9
2018-08-11,Arson,School,False,2018,8
2023-09-21,Homicide,Bar,False,2023,9
2018-06-04,Homicide,Park,False,2018,6
2019-01-13,Fraud,Home,True,2019,1
2018-02-04,Robbery,Home,False,2018,2
2024-12-31,Vandalism,Bar,False,2024,12
2023-11-20,Arson,Park,False,2023,11
2016-01-28,Homicide,Gas Station,True,2016,1
2021-06-11,Fraud,Apartment,False,2021,6
2020-01-24,Vandalism,Gas Station,False,2020,1
2016-04-18,Theft,Bar,False,2016,4
2021-01-22,Drug Possession,Apartment,False,2021,1
2023-04-01,Arson,Apartment,True,2023,4
2015-01-11,Assault,Highway,False,2015,1
2020-11-13,Assault,Mall,True,2020,11
2016-07-16,Homicide,Bank,False,2016,7
2017-04-27,Drug Possession,Apartment,True,2017,4
2016-08-10,Theft,Home,False,2016,8
2020-11-24,Assault,Mall,False,2020,11
2020-07-16,Theft,Bank,False,2020,7
2019-02-20,Robbery,Bar,False,2019,2
2022-11-07,Robbery,Bank,False,2022,11
2020-01-14,Robbery,Apartment,False,2020,1
2021-01-23,Burglary,Bank,False,2021,1
2022-10-04,Homicide,Park,False,2022,10
2017-12-28,Robbery,Park,False,2017,12
2016-09-18,Arson,Mall,False,2016,9
2015-07-20,Arson,School,False,2015,7
2017-01-03,Theft,Mall,False,2017,1
2019-02-26,Fraud,Street,False,2019,2
2017-08-07,Burglary,Mall,False,2017,8
2024-12-17,Burglary,Apartment,True,2024,12
2021-02-19,Homicide,Bar,True,2021,2
2024-10-19,Fraud,Street,True,2024,10
2017-10-08,Homicide,Apartment,True,2017,10
2016-11-25,Vandalism,Apartment,False,2016,11
2016-10-07,Assault,School,True,2016,10
2021-12-14,Robbery,Gas Station,False,2021,12
2016-02-16,Fraud,Mall,True,2016,2
2020-10-25,Burglary,Park,False,2020,10
2022-05-14,Robbery,Apartment,False,2022,5
2022-01-13,Robbery,Bar,False,2022,1
2024-05-03,Robbery,Bar,False,2024,5
2021-12-30,Drug Possession,Bank,True,2021,12
2022-03-25,Vandalism,Home,False,2022,3
2018-04-14,Drug Possession,School,False,2018,4
2015-09-08,Arson,Highway,False,2015,9
2023-08-17,Robbery,Bank,False,2023,8
2017-04-05,Vandalism,Highway,True,2017,4
2018-02-17,Drug Possession,Mall,False,2018,2
2024-11-07,Drug Possession,Park,False,2024,11
2021-08-18,Assault,School,False,2021,8
2017-03-24,Vandalism,Home,False,2017,3
2024-09-17,Burglary,Park,True,2024,9
2017-09-21,Homicide,Bar,True,2017,9
2016-12-15,Vandalism,Park,False,2016,12
2018-04-05,Robbery,School,False,2018,4
2023-10-18,Theft,Park,False,2023,10
2019-07-14,Burglary,Bank,False,2019,7
2016-12-02,Drug Possession,Bank,True,2016,12
2015-08-26,Assault,Bank,False,2015,8
2015-11-23,Vandalism,Highway,True,2015,11
2018-07-14,Homicide,Gas Station,False,2018,7
2024-06-29,Fraud,Park,False,2024,6
2022-08-24,Fraud,Home,False,2022,8
2019-10-18,Vandalism,Bank,False,2019,10
2015-09-03,Theft,Street,False,2015,9
2018-07-11,Vandalism,Bar,False,2018,7
2015-10-01,Robbery,Gas Station,False,2015,10
2020-06-01,Fraud,Street,False,2020,6
2023-07-23,Assault,Street,False,2023,7
2022-03-26,Homicide,Street,False,2022,3
2024-01-09,Assault,Mall,True,2024,1
2021-03-05,Assault,Apartment,False,2021,3
2017-10-01,Arson,Home,True,2017,10
2022-09-23,Vandalism,Gas Station,True,2022,9
2021-08-09,Arson,Apartment,True,2021,8
2017-04-20,Robbery,Park,False,2017,4
2021-02-10,Vandalism,Home,True,2021,2
2015-01-18,Drug Possession,Park,True,2015,1
2017-06-03,Fraud,Street,False,2017,6
2016-01-04,Homicide,Gas Station,False,2016,1
2024-01-28,Vandalism,Street,False,2024,1
2021-05-31,Theft,Bar,False,2021,5
2019-06-23,Assault,Park,False,2019,6
2017-10-03,Theft,Home,True,2017,10
2015-12-15,Drug Possession,Home,False,2015,12
2015-12-28,Fraud,Park,False,2015,12
2016-05-05,Fraud,Bank,False,2016,5
2019-08-05,Robbery,Home,False,2019,8
2022-09-06,Drug Possession,Mall,True,2022,9
2017-07-01,Vandalism,Bar,False,2017,7
2023-10-01,Vandalism,Mall,False,2023,10
2015-06-28,Homicide,Park,False,2015,6
2021-06-18,Burglary,Gas Station,False,2021,6
2020-11-01,Fraud,Bar,False,2020,11
2016-10-29,Robbery,Apartment,True,2016,10
2016-03-02,Fraud,School,True,2016,3
2024-01-21,Theft,Highway,True,2024,1
